9.0000 9.98612197 1.00416426 0.00000000
27.0000 9.41397399 0.82266273 0.00000000
45.0000 8.88027330 0.38533259 0.00000000
63.0000 10.65867391 0.40931772 0.00000000
81.0000 13.84458853 0.40000565 0.00000000
99.0000 17.29539484 0.41619331 0.00000000
117.0000 20.62343068 0.61171881 0.00000000
135.0000 23.11432361 1.07019991 0.00000000
153.0000 26.38234065 1.39300181 0.00000000
171.0000 28.77940854 3.51998097 0.00000000
