  1.07772  0.40088673E+01  0.53317869E+00  0.00000000E+00
  1.11748  0.26614714E+02  0.27282495E+01  0.00000000E+00
  1.15724  0.73339760E+02  0.66234713E+01  0.00000000E+00
  1.19700  0.15895357E+03  0.10987199E+02  0.00000000E+00
  1.23676  0.15261296E+03  0.87280121E+01  0.00000000E+00
  1.27651  0.95181541E+02  0.78798614E+01  0.00000000E+00
  1.31627  0.72622978E+02  0.72430754E+01  0.00000000E+00
  1.35603  0.35823135E+02  0.33015022E+01  0.00000000E+00
  1.39579  0.15768278E+02  0.17401402E+01  0.00000000E+00
  1.43555  0.11231894E+01  0.32559612E+00  0.00000000E+00
