  1.07647  0.65836396E+01  0.17155977E+01  0.00000000E+00
  1.11373  0.31209997E+02  0.30922203E+01  0.00000000E+00
  1.15099  0.57252590E+02  0.39358950E+01  0.00000000E+00
  1.18825  0.11017345E+03  0.79849129E+01  0.00000000E+00
  1.22551  0.15970689E+03  0.91358862E+01  0.00000000E+00
  1.26276  0.13463770E+03  0.66584244E+01  0.00000000E+00
  1.30002  0.11221242E+03  0.91619692E+01  0.00000000E+00
  1.33728  0.54386185E+02  0.52726030E+01  0.00000000E+00
  1.37454  0.23808750E+02  0.36648388E+01  0.00000000E+00
  1.41180  0.16296533E+01  0.65655810E+00  0.00000000E+00
