12.8571 13.3787 1.29746
38.5714 9.54748 0.680582
64.2857 5.43173 0.332196
90 3.79279 0.236357
115.714 2.81254 0.192911
141.429 2.41596 0.189282
167.143 2.05951 0.247555
192.857 2.05951 0.247555
218.571 2.41596 0.189282
244.286 2.81254 0.192911
270 3.79279 0.236357
295.714 5.43173 0.332196
321.429 9.54748 0.680582
347.143 13.3787 1.29746
