 11.25000  0.27507725E+02  0.26071353E+01  0.00000000E+00
 33.75000  0.27268490E+02  0.15978129E+01  0.00000000E+00
 56.24999  0.22259125E+02  0.12827047E+01  0.00000000E+00
 78.75000  0.16679327E+02  0.10815572E+01  0.00000000E+00
101.24999  0.15715784E+02  0.10886853E+01  0.00000000E+00
123.74999  0.16461216E+02  0.15013466E+01  0.00000000E+00
146.25000  0.17559690E+02  0.17121114E+01  0.00000000E+00
168.75000  0.18782921E+02  0.25979412E+01  0.00000000E+00
