1.3125 2.24456101 0.23910823
1.3375 4.86828652 0.59826273
1.3625 9.30590346 0.69821227
1.3875 14.66355443 1.02667868
1.4125 19.10508304 1.40721202
1.4375 22.03200180 1.56754243
1.4625 25.02192859 1.56993902
1.4875 28.08476339 2.09209561
1.5125 28.63642928 1.85000718
1.5375 28.77899211 2.04626346
1.5625 28.24667938 2.21984577
1.5875 27.52122060 2.09570050
1.6125 26.36379735 2.08055854
1.6375 27.02975974 2.05439758
1.6625 28.48720350 2.39223409
1.6875 29.13204808 2.27983928
1.7125 28.62103155 2.29042721
1.7375 25.66245424 1.91155899
1.7625 21.69089852 1.80469811
1.7875 19.03784960 1.51955497
1.8125 18.43931013 1.38144040
