1.3125 2.24456101 0.14266373
1.3375 4.86828652 0.21334193
1.3625 9.30590346 0.23616125
1.3875 14.66355443 0.31326514
1.4125 19.10508304 0.38498155
1.4375 22.03200180 0.37984277
1.4625 25.02192859 0.34725622
1.4875 28.08476339 0.45491603
1.5125 28.63642928 0.42004583
1.5375 28.77899211 0.46429970
1.5625 28.24667938 0.43406599
1.5875 27.52122060 0.40969658
1.6125 26.36379735 0.35576299
1.6375 27.02975974 0.37133331
1.6625 28.48720350 0.37502400
1.6875 29.13204808 0.35796100
1.7125 28.62103155 0.33709045
1.7375 25.66245424 0.31297814
1.7625 21.69089852 0.26392720
1.7875 19.03784960 0.27652043
1.8125 18.43931013 0.23819146
