1.4125 5.66040325 0.806907237
1.4375 7.42246389 1.001931190
1.4625 8.00647926 0.883620441
1.4875 9.39841747 0.942852139
1.5125 11.2439423 1.120185730
1.5375 9.48002529 1.049538370
1.5625 9.13550186 0.823848188
1.5875 10.7892380 1.201476220
1.6125 8.78921890 1.373980400
1.6375 10.0641088 1.495544080
1.6675 11.3159075 1.162133570
1.6875 13.0339975 0.900152445
1.7125 15.7431583 1.166553970
1.7375 12.8501511 1.085122110
1.7625 11.7417603 0.856475294
1.7875 10.4742899 0.766830146
1.8125 10.8074455 0.777218938
1.8375 9.49170780 0.645359516
1.8625 10.2196417 0.776032925
1.8875 10.0624981 0.666189849
1.9125 9.15735149 0.630156457
1.9375 10.2117586 0.698632538
1.9625 9.76955318 0.669730067
1.9875 8.53466225 0.616270065
2.0125 8.30188847 0.525662065
2.0375 7.68118095 0.465558887
2.0625 8.50790119 0.559621692
2.0875 7.50592852 0.450011879
