1.4125 17.3676090 0.585984528
1.4375 20.6611862 0.571583927
1.4625 23.5165291 0.668139994
1.4875 24.9060650 0.580305517
1.5125 26.1667404 0.645768046
1.5375 25.7684059 0.692214012
1.5625 25.2311172 0.627334476
1.5875 23.9644947 0.643858492
1.6125 24.7739086 0.548798800 
1.6375 25.6672497 0.652970016
1.6675 25.9039364 0.582411647
1.6875 29.2390881 0.720286191
1.7125 29.2579403 0.722500145
1.7375 26.1757336 0.548150003
1.7625 23.2135811 0.608556747
1.7875 21.7137070 0.508260369
1.8125 20.7839642 0.508775055
1.8375 21.6197796 0.586924076
1.8625 20.2607403 0.663714588
1.8875 19.3017502 0.397726685
