6.42857 62.3853 14.2716
19.2857 46.6104 11.7896
32.1429 42.2653 2.74912
45 26.8127 0.947101
57.8571 19.292 0.543902
70.7143 14.0519 0.345207
83.5714 9.48869 0.221008
96.4286 9.66467 0.218671
109.286 10.5564 0.269442
122.143 10.7973 0.349606
135 9.14499 0.478771
147.857 12.904 1.50834
160.714 11.1656 4.08845
173.571 13.9148 4.83158
