  1.07374  12.85715   0.70424247E+01  0.00000000E+00  0.00000000E+00
  1.10554  12.85715   0.33678249E+02  0.16368525E+02  0.00000000E+00
  1.13734  12.85715   0.38220562E+02  0.19176996E+02  0.00000000E+00
  1.16913  12.85715   0.88793900E+02  0.28844740E+02  0.00000000E+00
  1.20093  12.85715   0.12464037E+03  0.58679012E+02  0.00000000E+00
  1.23273  12.85715   0.66555870E+02  0.23841286E+02  0.00000000E+00
  1.26453  12.85715   0.21639454E+01  0.00000000E+00  0.00000000E+00
  1.07374  38.57143   0.48805933E+01  0.00000000E+00  0.00000000E+00
  1.10554  38.57143   0.16552664E+02  0.53321362E+01  0.00000000E+00
  1.13734  38.57143   0.46672935E+02  0.11536085E+02  0.00000000E+00
  1.16913  38.57143   0.98113602E+02  0.26708374E+02  0.00000000E+00
  1.20093  38.57143   0.93125343E+02  0.24952326E+02  0.00000000E+00
  1.23273  38.57143   0.63554741E+02  0.21916739E+02  0.00000000E+00
  1.26453  38.57143   0.15742456E+01  0.47496662E+00  0.00000000E+00
  1.07374  64.28571   0.44115901E+01  0.00000000E+00  0.00000000E+00
  1.10554  64.28571   0.16057487E+02  0.84373636E+01  0.00000000E+00
  1.13734  64.28571   0.49092712E+02  0.15357044E+02  0.00000000E+00
  1.16913  64.28571   0.65651001E+02  0.17839708E+02  0.00000000E+00
  1.20093  64.28571   0.11155635E+03  0.27671232E+02  0.00000000E+00
  1.23273  64.28571   0.79250023E+02  0.20147291E+02  0.00000000E+00
  1.26453  64.28571   0.33716342E+01  0.20707350E+01  0.00000000E+00
  1.07374  90.00000   0.34134035E+01  0.00000000E+00  0.00000000E+00
  1.10554  90.00000   0.17658735E+02  0.12654727E+02  0.00000000E+00
  1.13734  90.00000   0.39803871E+02  0.16629536E+02  0.00000000E+00
  1.16913  90.00000   0.44096004E+02  0.11011221E+02  0.00000000E+00
  1.20093  90.00000   0.79821838E+02  0.18352127E+02  0.00000000E+00
  1.23273  90.00000   0.40844837E+02  0.15791447E+02  0.00000000E+00
  1.26453  90.00000   0.31466982E+01  0.19020284E+01  0.00000000E+00
  1.07374 115.71429   0.48353553E+01  0.00000000E+00  0.00000000E+00
  1.10554 115.71429   0.14829397E+02  0.58428874E+01  0.00000000E+00
  1.13734 115.71429   0.17198555E+02  0.69760842E+01  0.00000000E+00
  1.16913 115.71429   0.17700960E+02  0.46156220E+01  0.00000000E+00
  1.20093 115.71429   0.68843361E+02  0.14576657E+02  0.00000000E+00
  1.23273 115.71429   0.61625450E+02  0.18689653E+02  0.00000000E+00
  1.26453 115.71429   0.80009484E+00  0.00000000E+00  0.00000000E+00
  1.07374 141.42857   0.35553391E+01  0.00000000E+00  0.00000000E+00
  1.10554 141.42857   0.25156603E+02  0.12989906E+02  0.00000000E+00
  1.13734 141.42857   0.29006458E+02  0.84151592E+01  0.00000000E+00
  1.16913 141.42857   0.47317333E+02  0.19504835E+02  0.00000000E+00
  1.20093 141.42857   0.42864258E+02  0.19274282E+02  0.00000000E+00
  1.23273 141.42857   0.82601524E+02  0.31464643E+02  0.00000000E+00
  1.26453 141.42857   0.10464945E+01  0.00000000E+00  0.00000000E+00
  1.07374 167.14285   0.51729846E+01  0.00000000E+00  0.00000000E+00
  1.10554 167.14285   0.94602575E+01  0.87836009E+00  0.00000000E+00
  1.13734 167.14285   0.16434671E+02  0.51067834E+01  0.00000000E+00
  1.16913 167.14285   0.32488930E+02  0.13347047E+02  0.00000000E+00
  1.20093 167.14285   0.44466625E+02  0.20916273E+02  0.00000000E+00
  1.23273 167.14285   0.46701546E+02  0.25789232E+02  0.00000000E+00
  1.26453 167.14285   0.35212142E+01  0.00000000E+00  0.00000000E+00
