  1.08647  0.11349478E+02  0.16560143E+01  0.00000000E+00
  1.14373  0.56817154E+02  0.37587571E+01  0.00000000E+00
  1.20099  0.11223357E+03  0.54165988E+01  0.00000000E+00
  1.25825  0.82341782E+02  0.37217295E+01  0.00000000E+00
  1.31551  0.54940033E+02  0.31094379E+01  0.00000000E+00
  1.37276  0.42738972E+02  0.28891518E+01  0.00000000E+00
  1.43002  0.42571640E+02  0.27466028E+01  0.00000000E+00
  1.48728  0.32684917E+02  0.19782794E+01  0.00000000E+00
  1.54454  0.18403954E+02  0.13649635E+01  0.00000000E+00
  1.60180  0.30642304E+01  0.49777806E+00  0.00000000E+00
