  1.08647  0.10700639E+02  0.10751251E+01  0.00000000E+00
  1.14373  0.58096577E+02  0.37217908E+01  0.00000000E+00
  1.20099  0.12509602E+03  0.87667274E+01  0.00000000E+00
  1.25825  0.82079163E+02  0.45843596E+01  0.00000000E+00
  1.31551  0.57711205E+02  0.61608095E+01  0.00000000E+00
  1.37276  0.46023853E+02  0.50817966E+01  0.00000000E+00
  1.43002  0.40732121E+02  0.25734763E+01  0.00000000E+00
  1.48728  0.31662460E+02  0.16557091E+01  0.00000000E+00
  1.54454  0.19560770E+02  0.17385659E+01  0.00000000E+00
  1.60180  0.29803033E+01  0.38909435E+00  0.00000000E+00
