  1.09272  0.19884504E+01  0.54905295E+00  0.00000000E+00
  1.16248  0.13864920E+02  0.35808396E+01  0.00000000E+00
  1.23224  0.12835093E+02  0.19492880E+01  0.00000000E+00
  1.30200  0.16134235E+02  0.39688902E+01  0.00000000E+00
  1.37176  0.24187185E+02  0.66689019E+01  0.00000000E+00
  1.44151  0.18840143E+02  0.36351833E+01  0.00000000E+00
  1.51127  0.31528631E+02  0.80382614E+01  0.00000000E+00
  1.58103  0.29120018E+02  0.46768036E+01  0.00000000E+00
  1.65079  0.19019180E+02  0.36800692E+01  0.00000000E+00
  1.72055  0.27265997E+01  0.92479813E+00  0.00000000E+00
