36.0000 0.30779664 0.04524835 0.00000000
108.0000 0.38083141 0.03442620 0.00000000
180.0000 0.55466033 0.05036369 0.00000000
252.0000 0.39366322 0.03503348 0.00000000
324.0000 0.27331561 0.04321777 0.00000000
