  9.00000  0.12436233E+02  0.15200815E+01  0.00000000E+00
 27.00000  0.15240743E+02  0.12249541E+01  0.00000000E+00
 45.00000  0.12767922E+02  0.77814180E+00  0.00000000E+00
 63.00000  0.98690424E+01  0.54300129E+00  0.00000000E+00
 81.00000  0.87590237E+01  0.64932698E+00  0.00000000E+00
 98.99999  0.72389565E+01  0.87341732E+00  0.00000000E+00
117.00000  0.68047061E+01  0.64646542E+00  0.00000000E+00
135.00000  0.73332090E+01  0.68718296E+00  0.00000000E+00
153.00000  0.83240509E+01  0.11640568E+01  0.00000000E+00
171.00000  0.72911572E+01  0.11830397E+01  0.00000000E+00
