  9.00000  0.78733473E+01  0.98387641E+00  0.00000000E+00
 27.00000  0.94001904E+01  0.97804511E+00  0.00000000E+00
 45.00000  0.86508541E+01  0.74730051E+00  0.00000000E+00
 63.00000  0.91479826E+01  0.59784919E+00  0.00000000E+00
 81.00000  0.10027419E+02  0.99153358E+00  0.00000000E+00
 98.99999  0.12139379E+02  0.97505766E+00  0.00000000E+00
117.00000  0.94011803E+01  0.65321064E+00  0.00000000E+00
135.00000  0.95483055E+01  0.10112967E+01  0.00000000E+00
153.00000  0.94305811E+01  0.68218213E+00  0.00000000E+00
171.00000  0.10593277E+02  0.14890903E+01  0.00000000E+00
