  1.08897  0.58443742E+01  0.74400622E+00  0.00000000E+00
  1.15123  0.20293285E+02  0.15113405E+01  0.00000000E+00
  1.21349  0.34061218E+02  0.20965142E+01  0.00000000E+00
  1.27575  0.33303207E+02  0.26190040E+01  0.00000000E+00
  1.33801  0.35456757E+02  0.20055172E+01  0.00000000E+00
  1.40026  0.45837502E+02  0.23161252E+01  0.00000000E+00
  1.46252  0.62790302E+02  0.46939969E+01  0.00000000E+00
  1.52478  0.65110741E+02  0.33960328E+01  0.00000000E+00
  1.58704  0.38856266E+02  0.28208194E+01  0.00000000E+00
  1.64930  0.72111368E+01  0.12816412E+01  0.00000000E+00
