0.304358 0.552359 0.0780135
0.394833 1.66087 0.210339
0.485309 3.71371 0.442623
0.575785 8.39254 1.03196
0.66626 22.6373 2.47148
0.756736 44.2661 4.41831
0.847212 23.9662 2.21943
0.937687 13.3176 1.12833
1.02816 10.587 0.845405
1.11864 11.5052 1.0175
1.20911 11.4612 0.836618
1.29959 10.4406 0.810028
1.39007 8.98293 0.672763
1.48054 5.48476 0.486212
1.57102 3.25067 0.304916
1.66149 0.785904 0.0942604
