  9.00000  0.14058000E+02  0.14117429E+01  0.00000000E+00
 27.00000  0.12342469E+02  0.92206448E+00  0.00000000E+00
 45.00000  0.12440331E+02  0.73866928E+00  0.00000000E+00
 63.00000  0.11539781E+02  0.72252017E+00  0.00000000E+00
 81.00000  0.10831574E+02  0.78371346E+00  0.00000000E+00
 98.99999  0.96920195E+01  0.75204891E+00  0.00000000E+00
117.00000  0.87242956E+01  0.73106921E+00  0.00000000E+00
135.00000  0.86686602E+01  0.97876889E+00  0.00000000E+00
153.00000  0.92916737E+01  0.89243263E+00  0.00000000E+00
171.00000  0.11739361E+02  0.24545162E+01  0.00000000E+00
