  0.28777  0.73259387E+01  0.10898123E+01  0.00000000E+00
  0.34503  0.29569750E+02  0.24545212E+01  0.00000000E+00
  0.40229  0.39184483E+02  0.32946174E+01  0.00000000E+00
  0.45955  0.37236557E+02  0.29732203E+01  0.00000000E+00
  0.51681  0.41967079E+02  0.29113507E+01  0.00000000E+00
  0.57406  0.48744537E+02  0.33456895E+01  0.00000000E+00
  0.63132  0.48109253E+02  0.42459555E+01  0.00000000E+00
  0.68858  0.48452297E+02  0.33392086E+01  0.00000000E+00
  0.74584  0.52659653E+02  0.42217951E+01  0.00000000E+00
  0.80310  0.13445608E+02  0.20646217E+01  0.00000000E+00
