1.10463 2.05302 0.408851
1.19823 9.94565 1.88057
1.29183 8.84271 1.41327
1.38543 9.41321 1.22035
1.47903 11.0959 0.931786
1.57263 13.3907 1.23758
1.66623 17.6405 1.30503
1.75983 16.373 1.1514
1.85344 18.7259 1.68608
1.94704 19.6822 1.65891
2.04064 23.8576 2.13377
2.13424 24.1111 2.16477
2.22784 22.0771 2.05897
2.32144 18.3985 1.87344
2.41504 13.6282 1.63422
2.50864 4.90785 0.718916
