  1.07260  17.99999   0.25247352E+01  0.28872141E+00  0.00000000E+00
  1.10212  17.99999   0.11088960E+02  0.61441469E+01  0.00000000E+00
  1.13163  17.99999   0.34582340E+02  0.37974075E+02  0.00000000E+00
  1.16115  17.99999   0.72736325E+01  0.13613600E+01  0.00000000E+00
  1.19067  17.99999   0.50069851E+00  0.00000000E+00  0.00000000E+00
  1.07260  54.00000   0.18512259E+01  0.19333299E+00  0.00000000E+00
  1.10212  54.00000   0.33758125E+01  0.10711925E+01  0.00000000E+00
  1.13163  54.00000   0.11422313E+02  0.39997654E+01  0.00000000E+00
  1.16115  54.00000   0.18782104E+02  0.61177735E+01  0.00000000E+00
  1.19067  54.00000   0.66042775E+00  0.32838762E+00  0.00000000E+00
  1.07260  90.00000   0.98278588E+00  0.00000000E+00  0.00000000E+00
  1.10212  90.00000   0.13030180E+02  0.48433843E+01  0.00000000E+00
  1.13163  90.00000   0.27504517E+02  0.10810433E+02  0.00000000E+00
  1.16115  90.00000   0.23823448E+02  0.58282080E+01  0.00000000E+00
  1.19067  90.00000   0.25499582E+01  0.16355298E+01  0.00000000E+00
  1.07260 126.00000   0.12868042E+01  0.00000000E+00  0.00000000E+00
  1.10212 126.00000   0.16776335E+02  0.59644489E+01  0.00000000E+00
  1.13163 126.00000   0.29754618E+02  0.85393515E+01  0.00000000E+00
  1.16115 126.00000   0.41014385E+02  0.15793160E+02  0.00000000E+00
  1.19067 126.00000   0.44506896E+00  0.00000000E+00  0.00000000E+00
  1.07260 162.00000   0.31432731E+01  0.00000000E+00  0.00000000E+00
  1.10212 162.00000   0.31232071E+02  0.15268428E+02  0.00000000E+00
  1.13163 162.00000   0.22155575E+02  0.15087933E+02  0.00000000E+00
  1.16115 162.00000   0.19483522E+02  0.13753215E+02  0.00000000E+00
  1.19067 162.00000   0.78769237E+00  0.51951998E+00  0.00000000E+00
