1.10854 1.38125 0.180426
1.20995 7.28975 0.600514
1.31136 6.61074 0.499849
1.41278 7.33698 0.536458
1.51419 9.55025 0.911715
1.6156 10.583 0.906822
1.71702 11.7792 1.02433
1.81843 15.1669 1.27173
1.91984 16.5751 1.57238
2.02125 16.9822 1.45737
2.12267 18.1588 1.66652
2.22408 16.2901 1.70993
2.32549 19.5536 2.62662
2.42691 16.3669 2.45973
2.52832 13.0147 2.97058
2.62973 0.293709 0.104572
