22.5000 3.31700509 0.23663253 0.00000000
67.5000 3.35313235 0.13578968 0.00000000
112.5000 3.54307030 0.13314830 0.00000000
157.5000 3.76229777 0.14378173 0.00000000
202.5000 3.47950857 0.15473316 0.00000000
247.5000 3.40113158 0.14054403 0.00000000
292.5000 3.54695076 0.12903401 0.00000000
337.5000 3.43326209 0.17385852 0.00000000
