  9.00000  0.36948495E+01  0.70061922E+00  0.00000000E+00
 27.00000  0.69187660E+01  0.16692383E+01  0.00000000E+00
 45.00000  0.58428736E+01  0.12234310E+01  0.00000000E+00
 63.00000  0.58854246E+01  0.23861771E+01  0.00000000E+00
 81.00000  0.23228204E+01  0.31830847E+01  0.00000000E+00
 98.99999  0.29256516E+01  0.70957166E+00  0.00000000E+00
117.00000  0.43858390E+01  0.11775763E+01  0.00000000E+00
135.00000  0.37949290E+01  0.12758411E+01  0.00000000E+00
153.00000  0.60043035E+01  0.23205011E+01  0.00000000E+00
171.00000  0.31839340E+01  0.11234653E+01  0.00000000E+00
