  9.00000  0.12940212E+02  0.13339005E+01  0.00000000E+00
 27.00000  0.12751939E+02  0.68667102E+00  0.00000000E+00
 45.00000  0.12809805E+02  0.86392283E+00  0.00000000E+00
 63.00000  0.12027716E+02  0.14346299E+01  0.00000000E+00
 81.00000  0.10029593E+02  0.54103190E+00  0.00000000E+00
 98.99999  0.87143869E+01  0.55465609E+00  0.00000000E+00
117.00000  0.76307154E+01  0.53872734E+00  0.00000000E+00
135.00000  0.10260292E+02  0.90852779E+00  0.00000000E+00
153.00000  0.11234211E+02  0.13574381E+01  0.00000000E+00
171.00000  0.12410352E+02  0.23830502E+01  0.00000000E+00
