 36.00000  0.64524784E+01  0.39298800E+00  0.00000000E+00
108.00000  0.48287654E+01  0.23813528E+00  0.00000000E+00
180.00000  0.62125902E+01  0.70919627E+00  0.00000000E+00
251.99998  0.48955779E+01  0.27482846E+00  0.00000000E+00
324.00000  0.58719869E+01  0.36360487E+00  0.00000000E+00
