  1.08269   0.28399   0.14434527E+00  0.00000000E+00  0.00000000E+00
  1.13239   0.28399   0.24912930E+01  0.00000000E+00  0.00000000E+00
  1.18209   0.28399   0.90439034E+02  0.33343739E+02  0.00000000E+00
  1.23179   0.28399   0.36031821E+03  0.10870143E+03  0.00000000E+00
  1.28148   0.28399   0.12773973E+03  0.30529114E+02  0.00000000E+00
  1.33118   0.28399   0.77072128E+02  0.30133400E+02  0.00000000E+00
  1.38088   0.28399   0.10477207E+02  0.15271665E+01  0.00000000E+00
  1.43058   0.28399   0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.08269   0.33369   0.44158988E+01  0.00000000E+00  0.00000000E+00
  1.13239   0.33369   0.76774567E+02  0.17138655E+02  0.00000000E+00
  1.18209   0.33369   0.34186749E+03  0.77128860E+02  0.00000000E+00
  1.23179   0.33369   0.42711176E+03  0.54198254E+02  0.00000000E+00
  1.28148   0.33369   0.24990489E+03  0.10908914E+03  0.00000000E+00
  1.33118   0.33369   0.21448763E+03  0.38849678E+02  0.00000000E+00
  1.38088   0.33369   0.24811522E+03  0.84606583E+02  0.00000000E+00
  1.43058   0.33369   0.66165123E+01  0.18930217E+01  0.00000000E+00
  1.08269   0.38339   0.46229706E+02  0.20033358E+02  0.00000000E+00
  1.13239   0.38339   0.14472693E+03  0.27353289E+02  0.00000000E+00
  1.18209   0.38339   0.30485934E+03  0.41341949E+02  0.00000000E+00
  1.23179   0.38339   0.41322501E+03  0.52031712E+02  0.00000000E+00
  1.28148   0.38339   0.35474185E+03  0.94360130E+02  0.00000000E+00
  1.33118   0.38339   0.42904459E+03  0.72701881E+02  0.00000000E+00
  1.38088   0.38339   0.23051871E+03  0.40397934E+02  0.00000000E+00
  1.43058   0.38339   0.33063953E+02  0.12984582E+02  0.00000000E+00
  1.08269   0.43309   0.43325909E+02  0.13165905E+02  0.00000000E+00
  1.13239   0.43309   0.17177444E+03  0.70425140E+02  0.00000000E+00
  1.18209   0.43309   0.44605328E+03  0.76213898E+02  0.00000000E+00
  1.23179   0.43309   0.55812720E+03  0.69477592E+02  0.00000000E+00
  1.28148   0.43309   0.25729391E+03  0.31579729E+02  0.00000000E+00
  1.33118   0.43309   0.30517752E+03  0.34762825E+02  0.00000000E+00
  1.38088   0.43309   0.17134715E+03  0.37249130E+02  0.00000000E+00
  1.43058   0.43309   0.27375046E+02  0.10284276E+02  0.00000000E+00
  1.08269   0.48278   0.56140812E+02  0.28188477E+02  0.00000000E+00
  1.13239   0.48278   0.20593935E+03  0.39341652E+02  0.00000000E+00
  1.18209   0.48278   0.52874115E+03  0.72687500E+02  0.00000000E+00
  1.23179   0.48278   0.62401025E+03  0.67503014E+02  0.00000000E+00
  1.28148   0.48278   0.58175201E+03  0.85138542E+02  0.00000000E+00
  1.33118   0.48278   0.31122473E+03  0.44774998E+02  0.00000000E+00
  1.38088   0.48278   0.16914795E+03  0.50225601E+02  0.00000000E+00
  1.43058   0.48278   0.24428215E+01  0.82323724E+00  0.00000000E+00
  1.08269   0.53248   0.21114197E+02  0.59668827E+01  0.00000000E+00
  1.13239   0.53248   0.30412125E+03  0.68852264E+02  0.00000000E+00
  1.18209   0.53248   0.62566931E+03  0.76180374E+02  0.00000000E+00
  1.23179   0.53248   0.82756293E+03  0.10840921E+03  0.00000000E+00
  1.28148   0.53248   0.75919952E+03  0.80469536E+02  0.00000000E+00
  1.33118   0.53248   0.22069843E+03  0.41661655E+02  0.00000000E+00
  1.38088   0.53248   0.44961636E+02  0.17120243E+02  0.00000000E+00
  1.43058   0.53248   0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.08269   0.58218   0.85537940E-01  0.00000000E+00  0.00000000E+00
  1.13239   0.58218   0.23075003E+03  0.75728142E+02  0.00000000E+00
  1.18209   0.58218   0.95785864E+03  0.21113547E+03  0.00000000E+00
  1.23179   0.58218   0.10764728E+04  0.13249391E+03  0.00000000E+00
  1.28148   0.58218   0.52525464E+03  0.15334877E+03  0.00000000E+00
  1.33118   0.58218   0.69293930E+02  0.27419014E+02  0.00000000E+00
  1.38088   0.58218   0.24592152E+00  0.00000000E+00  0.00000000E+00
  1.43058   0.58218   0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.08269   0.63188   0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.13239   0.63188   0.92487872E+00  0.00000000E+00  0.00000000E+00
  1.18209   0.63188   0.12987505E+03  0.30218702E+02  0.00000000E+00
  1.23179   0.63188   0.30847015E+03  0.42419930E+02  0.00000000E+00
  1.28148   0.63188   0.59587093E+02  0.25053667E+02  0.00000000E+00
  1.33118   0.63188   0.32076724E-01  0.00000000E+00  0.00000000E+00
  1.38088   0.63188   0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.43058   0.63188   0.00000000E+00  0.00000000E+00  0.00000000E+00
