1.3125 1.52889494 0.07845010
1.3375 3.92032807 0.14144860
1.3625 7.31529503 0.18721629
1.3875 10.96878655 0.32495560
1.4125 15.49631957 0.25814519
1.4375 18.26304608 0.29056268
1.4625 20.39584945 0.27405980
1.4875 23.45835519 0.37850209
1.5125 23.77439058 0.36400390
1.5375 24.31629948 0.34792152
1.5625 22.80124386 0.32440682
1.5875 23.01466846 0.32563080
1.6125 23.10124672 0.29930483
1.6375 23.38091605 0.30470779
1.6625 23.76854363 0.29827706
1.6875 24.77947742 0.28861122
1.7125 24.09825415 0.31520132
1.7375 21.38255390 0.26539811
1.7625 18.14594977 0.25740955
1.7875 16.68543821 0.25033541
