1.3125 1.52889494 0.16796127
1.3375 3.92032807 0.31818333
1.3625 7.31529503 0.48176000
1.3875 10.96878655 0.78907615
1.4125 15.49631957 0.94707882
1.4375 18.26304608 1.14578807
1.4625 20.39584945 1.30228436
1.4875 23.45835519 1.46623206
1.5125 23.77439058 1.74666548
1.5375 24.31629948 1.89622450
1.5625 22.80124386 1.63703370
1.5875 23.01466846 1.81853950
1.6125 23.10124672 1.78330183
1.6375 23.38091605 1.72359264
1.6625 23.76854363 1.90255308
1.6875 24.77947742 1.79051042
1.7125 24.09825415 1.70119631
1.7375 21.38255390 1.58894718
1.7625 18.14594977 1.41318977
1.7875 16.68543821 1.44865239
