6.42857 3.09503 0.789052
19.2857 3.80706 0.958454
32.1429 4.67736 0.79402
45 3.8561 0.358885
57.8571 3.45662 0.41172
70.7143 3.52907 0.439784
83.5714 4.06349 0.518154
96.4286 5.154 0.663929
109.286 6.60064 0.78811
122.143 9.17519 0.970213
135 18.2773 1.60736
147.857 56.642 0.540508
160.714 164.85 33.3526
173.571 155.542 53.5269
