  0.293657988  1.09235799  36.  72.  72.  0.  0.  0.
  0.293657988  1.09235799  36.  72.  144.  0.  0.  0.
  0.293657988  1.09235799  36.  72.  216.  0.  0.  0.
  0.293657988  1.09235799  36.  72.  288.  0.  0.  0.
  0.293657988  1.09235799  36.  72.  360.  0.  0.  0.
  0.293657988  1.09235799  36.  144.  72.  0.  0.  0.
  0.293657988  1.09235799  36.  144.  144.  0.129652977  0.  0.
  0.293657988  1.09235799  36.  144.  216.  0.  0.  0.
  0.293657988  1.09235799  36.  144.  288.  0.129652977  0.  0.
  0.293657988  1.09235799  36.  144.  360.  0.129652977  0.  0.
  0.293657988  1.09235799  36.  216.  72.  0.  0.  0.
  0.293657988  1.09235799  36.  216.  144.  0.  0.  0.
  0.293657988  1.09235799  36.  216.  216.  0.  0.  0.
  0.293657988  1.09235799  36.  216.  288.  0.  0.  0.
  0.293657988  1.09235799  36.  216.  360.  0.  0.  0.
  0.293657988  1.09235799  36.  288.  72.  0.129652977  0.  0.
  0.293657988  1.09235799  36.  288.  144.  0.129652977  0.  0.
  0.293657988  1.09235799  36.  288.  216.  0.  0.  0.
  0.293657988  1.09235799  36.  288.  288.  0.  0.  0.
  0.293657988  1.09235799  36.  288.  360.  0.  0.  0.
  0.293657988  1.09235799  36.  360.  72.  0.  0.  0.
  0.293657988  1.09235799  36.  360.  144.  0.  0.  0.
  0.293657988  1.09235799  36.  360.  216.  0.  0.  0.
  0.293657988  1.09235799  36.  360.  288.  0.  0.  0.
  0.293657988  1.09235799  36.  360.  360.  0.  0.  0.
  0.293657988  1.09235799  72.  72.  72.  0.  0.  0.
  0.293657988  1.09235799  72.  72.  144.  0.  0.  0.
  0.293657988  1.09235799  72.  72.  216.  0.0495230295  0.  0.
  0.293657988  1.09235799  72.  72.  288.  0.  0.  0.
  0.293657988  1.09235799  72.  72.  360.  0.  0.  0.
  0.293657988  1.09235799  72.  144.  72.  0.  0.  0.
  0.293657988  1.09235799  72.  144.  144.  0.0495230295  0.  0.
  0.293657988  1.09235799  72.  144.  216.  0.  0.  0.
  0.293657988  1.09235799  72.  144.  288.  0.  0.  0.
  0.293657988  1.09235799  72.  144.  360.  0.  0.  0.
  0.293657988  1.09235799  72.  216.  72.  0.  0.  0.
  0.293657988  1.09235799  72.  216.  144.  0.  0.  0.
  0.293657988  1.09235799  72.  216.  216.  0.  0.  0.
  0.293657988  1.09235799  72.  216.  288.  0.148569092  0.  0.
  0.293657988  1.09235799  72.  216.  360.  0.  0.  0.
  0.293657988  1.09235799  72.  288.  72.  0.  0.  0.
  0.293657988  1.09235799  72.  288.  144.  0.  0.  0.
  0.293657988  1.09235799  72.  288.  216.  0.  0.  0.
  0.293657988  1.09235799  72.  288.  288.  0.0495230295  0.  0.
  0.293657988  1.09235799  72.  288.  360.  0.  0.  0.
  0.293657988  1.09235799  72.  360.  72.  0.  0.  0.
  0.293657988  1.09235799  72.  360.  144.  0.  0.  0.
  0.293657988  1.09235799  72.  360.  216.  0.099046059  0.  0.
  0.293657988  1.09235799  72.  360.  288.  0.0495230295  0.  0.
  0.293657988  1.09235799  72.  360.  360.  0.  0.  0.
  0.293657988  1.09235799  108.  72.  72.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  72.  144.  0.  0.  0.
  0.293657988  1.09235799  108.  72.  216.  0.  0.  0.
  0.293657988  1.09235799  108.  72.  288.  0.  0.  0.
  0.293657988  1.09235799  108.  72.  360.  0.  0.  0.
  0.293657988  1.09235799  108.  144.  72.  0.  0.  0.
  0.293657988  1.09235799  108.  144.  144.  0.  0.  0.
  0.293657988  1.09235799  108.  144.  216.  0.  0.  0.
  0.293657988  1.09235799  108.  144.  288.  0.  0.  0.
  0.293657988  1.09235799  108.  144.  360.  0.  0.  0.
  0.293657988  1.09235799  108.  216.  72.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  216.  144.  0.  0.  0.
  0.293657988  1.09235799  108.  216.  216.  0.  0.  0.
  0.293657988  1.09235799  108.  216.  288.  0.  0.  0.
  0.293657988  1.09235799  108.  216.  360.  0.  0.  0.
  0.293657988  1.09235799  108.  288.  72.  0.  0.  0.
  0.293657988  1.09235799  108.  288.  144.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  288.  216.  0.  0.  0.
  0.293657988  1.09235799  108.  288.  288.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  288.  360.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  360.  72.  0.  0.  0.
  0.293657988  1.09235799  108.  360.  144.  0.  0.  0.
  0.293657988  1.09235799  108.  360.  216.  0.0400649682  0.  0.
  0.293657988  1.09235799  108.  360.  288.  0.0801299363  0.  0.
  0.293657988  1.09235799  108.  360.  360.  0.  0.  0.
  0.293657988  1.09235799  144.  72.  72.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  72.  144.  0.0990460515  0.  0.
  0.293657988  1.09235799  144.  72.  216.  0.  0.  0.
  0.293657988  1.09235799  144.  72.  288.  0.  0.  0.
  0.293657988  1.09235799  144.  72.  360.  0.  0.  0.
  0.293657988  1.09235799  144.  144.  72.  0.  0.  0.
  0.293657988  1.09235799  144.  144.  144.  0.  0.  0.
  0.293657988  1.09235799  144.  144.  216.  0.  0.  0.
  0.293657988  1.09235799  144.  144.  288.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  144.  360.  0.  0.  0.
  0.293657988  1.09235799  144.  216.  72.  0.  0.  0.
  0.293657988  1.09235799  144.  216.  144.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  216.  216.  0.  0.  0.
  0.293657988  1.09235799  144.  216.  288.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  216.  360.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  288.  72.  0.0990460515  0.  0.
  0.293657988  1.09235799  144.  288.  144.  0.0990460515  0.  0.
  0.293657988  1.09235799  144.  288.  216.  0.  0.  0.
  0.293657988  1.09235799  144.  288.  288.  0.  0.  0.
  0.293657988  1.09235799  144.  288.  360.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  360.  72.  0.0495230258  0.  0.
  0.293657988  1.09235799  144.  360.  144.  0.  0.  0.
  0.293657988  1.09235799  144.  360.  216.  0.  0.  0.
  0.293657988  1.09235799  144.  360.  288.  0.  0.  0.
  0.293657988  1.09235799  144.  360.  360.  0.0495230258  0.  0.
  0.293657988  1.09235799  180.  72.  72.  0.  0.  0.
  0.293657988  1.09235799  180.  72.  144.  0.  0.  0.
  0.293657988  1.09235799  180.  72.  216.  0.  0.  0.
  0.293657988  1.09235799  180.  72.  288.  0.129653007  0.  0.
  0.293657988  1.09235799  180.  72.  360.  0.  0.  0.
  0.293657988  1.09235799  180.  144.  72.  0.  0.  0.
  0.293657988  1.09235799  180.  144.  144.  0.  0.  0.
  0.293657988  1.09235799  180.  144.  216.  0.  0.  0.
  0.293657988  1.09235799  180.  144.  288.  0.  0.  0.
  0.293657988  1.09235799  180.  144.  360.  0.  0.  0.
  0.293657988  1.09235799  180.  216.  72.  0.129653007  0.  0.
