  1.07397  0.15177710E+01  0.00000000E+00  0.00000000E+00
  1.10623  0.88460169E+01  0.25498614E+01  0.00000000E+00
  1.13849  0.27342323E+02  0.82869425E+01  0.00000000E+00
  1.17075  0.56567001E+02  0.90322380E+01  0.00000000E+00
  1.20301  0.88976028E+02  0.19172846E+02  0.00000000E+00
  1.23526  0.58041882E+02  0.11719647E+02  0.00000000E+00
  1.26752  0.41330528E+02  0.83442507E+01  0.00000000E+00
  1.29978  0.16089298E+02  0.55992713E+01  0.00000000E+00
  1.33204  0.13573884E+02  0.48226585E+01  0.00000000E+00
  1.36430  0.58255428E+00  0.00000000E+00  0.00000000E+00
