  1.07510  17.99999   0.29402441E+02  0.22635292E+02  0.00000000E+00
  1.10962  17.99999   0.10502969E+02  0.27407353E+01  0.00000000E+00
  1.14413  17.99999   0.16124393E+02  0.70581198E+01  0.00000000E+00
  1.17865  17.99999   0.40948734E+01  0.27285876E+01  0.00000000E+00
  1.21317  17.99999   0.50522512E+00  0.00000000E+00  0.00000000E+00
  1.07510  54.00000   0.19434986E+02  0.95226059E+01  0.00000000E+00
  1.10962  54.00000   0.37081127E+02  0.58586593E+01  0.00000000E+00
  1.14413  54.00000   0.19339172E+02  0.39779532E+01  0.00000000E+00
  1.17865  54.00000   0.74177547E+01  0.26118641E+01  0.00000000E+00
  1.21317  54.00000   0.39801872E+00  0.00000000E+00  0.00000000E+00
  1.07510  90.00000   0.26330858E+02  0.75460148E+01  0.00000000E+00
  1.10962  90.00000   0.45029278E+02  0.67541928E+01  0.00000000E+00
  1.14413  90.00000   0.15873129E+02  0.33959203E+01  0.00000000E+00
  1.17865  90.00000   0.12935351E+02  0.34841442E+01  0.00000000E+00
  1.21317  90.00000   0.53992563E+00  0.00000000E+00  0.00000000E+00
  1.07510 126.00000   0.46431561E+02  0.14172041E+02  0.00000000E+00
  1.10962 126.00000   0.27700031E+02  0.78929086E+01  0.00000000E+00
  1.14413 126.00000   0.24162302E+02  0.61225901E+01  0.00000000E+00
  1.17865 126.00000   0.66475172E+01  0.33386326E+01  0.00000000E+00
  1.21317 126.00000   0.75985360E+00  0.00000000E+00  0.00000000E+00
  1.07510 162.00000   0.73257618E+01  0.00000000E+00  0.00000000E+00
  1.10962 162.00000   0.70588699E+02  0.39371971E+02  0.00000000E+00
  1.14413 162.00000   0.37310074E+02  0.24853039E+02  0.00000000E+00
  1.17865 162.00000   0.19545895E+02  0.00000000E+00  0.00000000E+00
  1.21317 162.00000   0.11104419E+01  0.00000000E+00  0.00000000E+00
