1.4125 0.295167 0.0500528
1.4375 0.438695 0.07108
1.4625 0.557787 0.0890284
1.4875 0.699315 0.10864
1.5125 0.913445 0.139992
1.5375 0.796814 0.121474
1.5625 0.707636 0.109887
1.5875 0.713086 0.112584
1.6125 0.880069 0.136183
1.6375 0.857097 0.130039
1.6625 1.12918 0.169463
1.6875 1.52618 0.226035
1.7125 1.79639 0.265408
1.7375 1.78253 0.265316
1.7625 1.67669 0.251114
1.7875 1.5031 0.223674
1.8125 1.70387 0.256143
1.8375 1.4548 0.217573
1.8625 1.40674 0.210869
1.8875 1.38169 0.207279
1.9125 1.3964 0.209834
1.9375 1.44699 0.216088
1.9625 1.29103 0.197819
1.9875 1.36911 0.207645

