 36.00000  0.20231874E+01  0.31926408E+00  0.00000000E+00
108.00000  0.12154396E+01  0.17267103E+00  0.00000000E+00
180.00000  0.13261842E+01  0.10061313E+01  0.00000000E+00
251.99998  0.14561789E+01  0.20637999E+00  0.00000000E+00
324.00000  0.19877430E+01  0.47931084E+00  0.00000000E+00
