  9.00000  0.78949184E+01  0.23889050E+01  0.00000000E+00
 27.00000  0.70406537E+01  0.14025835E+01  0.00000000E+00
 45.00000  0.10377293E+02  0.24183264E+01  0.00000000E+00
 63.00000  0.70272131E+01  0.13042361E+01  0.00000000E+00
 81.00000  0.39899144E+01  0.10066304E+01  0.00000000E+00
 98.99999  0.50311241E+01  0.16033630E+01  0.00000000E+00
117.00000  0.17690121E+00  0.41688776E+01  0.00000000E+00
135.00000  0.39234874E+01  0.95422971E+00  0.00000000E+00
153.00000  0.39096580E+01  0.11313266E+01  0.00000000E+00
171.00000  0.33215401E+01  0.82602412E+00  0.00000000E+00
