  9.00000  0.22708781E+01  0.12295572E+01  0.00000000E+00
 27.00000  0.26844330E+01  0.87158960E+00  0.00000000E+00
 45.00000  0.36902983E+01  0.62560862E+00  0.00000000E+00
 63.00000  0.33955603E+01  0.74077028E+00  0.00000000E+00
 81.00000  0.48114510E+01  0.11520368E+01  0.00000000E+00
 98.99999  0.35185313E+01  0.84164292E+00  0.00000000E+00
117.00000  0.39222617E+01  0.82488114E+00  0.00000000E+00
135.00000  0.25487628E+01  0.64269131E+00  0.00000000E+00
153.00000  0.51183653E+01  0.22163882E+01  0.00000000E+00
171.00000  0.36379974E+01  0.00000000E+00  0.00000000E+00
