  0.27504  12.85715   0.25536537E+02  0.15991289E+02  0.00000000E+00
  0.30684  12.85715   0.41107918E+02  0.63462281E+01  0.00000000E+00
  0.33864  12.85715   0.49201138E+02  0.12073833E+02  0.00000000E+00
  0.37043  12.85715   0.47914047E+02  0.15179487E+02  0.00000000E+00
  0.40223  12.85715   0.42433132E+02  0.11884516E+02  0.00000000E+00
  0.43403  12.85715   0.20712309E+02  0.10332829E+02  0.00000000E+00
  0.46583  12.85715   0.35681218E+00  0.00000000E+00  0.00000000E+00
  0.27504  38.57143   0.18544430E+02  0.10678067E+02  0.00000000E+00
  0.30684  38.57143   0.57902233E+02  0.25073843E+02  0.00000000E+00
  0.33864  38.57143   0.74350662E+02  0.31536659E+02  0.00000000E+00
  0.37043  38.57143   0.44884701E+02  0.13286521E+02  0.00000000E+00
  0.40223  38.57143   0.41228863E+02  0.78400345E+01  0.00000000E+00
  0.43403  38.57143   0.32707333E+02  0.99135704E+01  0.00000000E+00
  0.46583  38.57143   0.74249339E+00  0.35444343E+00  0.00000000E+00
  0.27504  64.28571   0.16067255E+02  0.74358897E+01  0.00000000E+00
  0.30684  64.28571   0.78772194E+02  0.24901281E+02  0.00000000E+00
  0.33864  64.28571   0.63463200E+02  0.13179245E+02  0.00000000E+00
  0.37043  64.28571   0.76980728E+02  0.16336369E+02  0.00000000E+00
  0.40223  64.28571   0.48105122E+02  0.11898414E+02  0.00000000E+00
  0.43403  64.28571   0.29242954E+02  0.50585194E+01  0.00000000E+00
  0.46583  64.28571   0.30867589E+00  0.22003137E+00  0.00000000E+00
  0.27504  90.00000   0.10981957E+02  0.68167238E+01  0.00000000E+00
  0.30684  90.00000   0.98550140E+02  0.16028091E+02  0.00000000E+00
  0.33864  90.00000   0.11389979E+03  0.13961497E+02  0.00000000E+00
  0.37043  90.00000   0.12350835E+03  0.22258272E+02  0.00000000E+00
  0.40223  90.00000   0.57412018E+02  0.13998382E+02  0.00000000E+00
  0.43403  90.00000   0.24863125E+02  0.57935071E+01  0.00000000E+00
  0.46583  90.00000   0.61924893E+00  0.28075987E+00  0.00000000E+00
  0.27504 115.71429   0.25255423E+02  0.11011299E+02  0.00000000E+00
  0.30684 115.71429   0.12046362E+03  0.35315357E+02  0.00000000E+00
  0.33864 115.71429   0.11385571E+03  0.15799575E+02  0.00000000E+00
  0.37043 115.71429   0.11991253E+03  0.29422476E+02  0.00000000E+00
  0.40223 115.71429   0.62138119E+02  0.11621571E+02  0.00000000E+00
  0.43403 115.71429   0.33695213E+02  0.10364394E+02  0.00000000E+00
  0.46583 115.71429   0.67446804E+00  0.38557404E+00  0.00000000E+00
  0.27504 141.42857   0.21278292E+02  0.93377171E+01  0.00000000E+00
  0.30684 141.42857   0.87212433E+02  0.24736874E+02  0.00000000E+00
  0.33864 141.42857   0.73893272E+02  0.17095379E+02  0.00000000E+00
  0.37043 141.42857   0.68919037E+02  0.17628166E+02  0.00000000E+00
  0.40223 141.42857   0.53609104E+02  0.17330418E+02  0.00000000E+00
  0.43403 141.42857   0.45616035E+02  0.20174074E+02  0.00000000E+00
  0.46583 141.42857   0.10113176E+01  0.38088557E+00  0.00000000E+00
  0.27504 167.14285   0.17002388E+02  0.00000000E+00  0.00000000E+00
  0.30684 167.14285   0.31858248E+02  0.00000000E+00  0.00000000E+00
  0.33864 167.14285   0.78728439E+02  0.30824457E+02  0.00000000E+00
  0.37043 167.14285   0.86456169E+02  0.36546970E+02  0.00000000E+00
  0.40223 167.14285   0.93407249E+02  0.31332916E+02  0.00000000E+00
  0.43403 167.14285   0.26009890E+02  0.68781314E+01  0.00000000E+00
  0.46583 167.14285   0.45875886E+00  0.00000000E+00  0.00000000E+00
