  9.00000  0.52782340E+01  0.12365758E+01  0.00000000E+00
 27.00000  0.50767579E+01  0.14450891E+01  0.00000000E+00
 45.00000  0.43064742E+01  0.61930788E+00  0.00000000E+00
 63.00000  0.59834757E+01  0.95418531E+00  0.00000000E+00
 81.00000  0.73176003E+01  0.15196168E+01  0.00000000E+00
 98.99999  0.63444414E+01  0.10901477E+01  0.00000000E+00
117.00000  0.60742788E+01  0.89171636E+00  0.00000000E+00
135.00000  0.62191620E+01  0.19516521E+01  0.00000000E+00
153.00000  0.60283761E+01  0.13280416E+01  0.00000000E+00
171.00000  0.69951215E+01  0.14951910E+01  0.00000000E+00
