1.3125 1.52898571 0.07859543
1.3375 3.04683941 0.14220383
1.3625 6.29239134 0.17952532
1.3875 10.03618871 0.22163349
1.4125 13.16525060 0.24095056
1.4375 15.29371473 0.24779953
1.4625 17.55706093 0.32094845
1.4875 20.71167518 0.32402571
1.5125 21.00663745 0.30559733
1.5375 19.70254246 0.32811424
1.5625 18.64109111 0.29418667
1.5875 17.97156549 0.30956211
1.6125 18.25096276 0.30238838
1.6375 19.39484124 0.33212985
1.6625 20.65146542 0.29290208
1.6875 22.14818086 0.32746579
1.7125 22.46562441 0.31257100
1.7375 20.12498555 0.30645150
