  1.07397  0.13603092E+02  0.29979706E+01  0.00000000E+00
  1.10623  0.51095970E+02  0.48476253E+01  0.00000000E+00
  1.13849  0.10225294E+03  0.61996374E+01  0.00000000E+00
  1.17075  0.13391185E+03  0.69517608E+01  0.00000000E+00
  1.20301  0.16534033E+03  0.67927680E+01  0.00000000E+00
  1.23526  0.14617204E+03  0.73692565E+01  0.00000000E+00
  1.26752  0.85924240E+02  0.73128467E+01  0.00000000E+00
  1.29978  0.54658394E+02  0.65495400E+01  0.00000000E+00
  1.33204  0.18432217E+02  0.27426968E+01  0.00000000E+00
  1.36430  0.67433685E+00  0.92087947E-01  0.00000000E+00
