  0.27930  11.25000   0.17705807E+02  0.79781985E+01  0.00000000E+00
  0.31963  11.25000   0.60278461E+02  0.22864941E+02  0.00000000E+00
  0.35995  11.25000   0.12534669E+03  0.32388649E+02  0.00000000E+00
  0.40027  11.25000   0.14583632E+03  0.31409380E+02  0.00000000E+00
  0.44060  11.25000   0.13267644E+03  0.32830566E+02  0.00000000E+00
  0.48092  11.25000   0.15721788E+03  0.28392187E+02  0.00000000E+00
  0.52124  11.25000   0.62993195E+02  0.20357952E+02  0.00000000E+00
  0.56157  11.25000   0.44723082E+01  0.30299723E+01  0.00000000E+00
  0.27930  33.75000   0.32912788E+02  0.14477524E+02  0.00000000E+00
  0.31963  33.75000   0.91111160E+02  0.12614916E+02  0.00000000E+00
  0.35995  33.75000   0.10068537E+03  0.12046655E+02  0.00000000E+00
  0.40027  33.75000   0.11000342E+03  0.16059452E+02  0.00000000E+00
  0.44060  33.75000   0.12886128E+03  0.12809217E+02  0.00000000E+00
  0.48092  33.75000   0.11665461E+03  0.13448448E+02  0.00000000E+00
  0.52124  33.75000   0.58128136E+02  0.11935400E+02  0.00000000E+00
  0.56157  33.75000   0.35759971E+01  0.16570600E+01  0.00000000E+00
  0.27930  56.24999   0.36552658E+02  0.14895182E+02  0.00000000E+00
  0.31963  56.24999   0.77458405E+02  0.10613153E+02  0.00000000E+00
  0.35995  56.24999   0.81993729E+02  0.90223551E+01  0.00000000E+00
  0.40027  56.24999   0.97894409E+02  0.11034555E+02  0.00000000E+00
  0.44060  56.24999   0.94609009E+02  0.11335649E+02  0.00000000E+00
  0.48092  56.24999   0.82178360E+02  0.14866704E+02  0.00000000E+00
  0.52124  56.24999   0.56334198E+02  0.69035873E+01  0.00000000E+00
  0.56157  56.24999   0.49595942E+01  0.12486656E+01  0.00000000E+00
  0.27930  78.75000   0.24089922E+02  0.66782908E+01  0.00000000E+00
  0.31963  78.75000   0.65630188E+02  0.79435143E+01  0.00000000E+00
  0.35995  78.75000   0.73121658E+02  0.80930290E+01  0.00000000E+00
  0.40027  78.75000   0.67539009E+02  0.11198174E+02  0.00000000E+00
  0.44060  78.75000   0.89580109E+02  0.22637236E+02  0.00000000E+00
  0.48092  78.75000   0.65127632E+02  0.91839504E+01  0.00000000E+00
  0.52124  78.75000   0.39557217E+02  0.60775428E+01  0.00000000E+00
  0.56157  78.75000   0.52108903E+01  0.22836339E+01  0.00000000E+00
  0.27930 101.24999   0.13157176E+02  0.67920084E+01  0.00000000E+00
  0.31963 101.24999   0.51040218E+02  0.16426374E+02  0.00000000E+00
  0.35995 101.24999   0.65530548E+02  0.16046000E+02  0.00000000E+00
  0.40027 101.24999   0.53120892E+02  0.95419197E+01  0.00000000E+00
  0.44060 101.24999   0.68625076E+02  0.10111129E+02  0.00000000E+00
  0.48092 101.24999   0.42527664E+02  0.62458987E+01  0.00000000E+00
  0.52124 101.24999   0.47452297E+02  0.82229471E+01  0.00000000E+00
  0.56157 101.24999   0.18135369E+01  0.88818699E+00  0.00000000E+00
  0.27930 123.74999   0.10229175E+02  0.35634024E+01  0.00000000E+00
  0.31963 123.74999   0.42389332E+02  0.88835144E+01  0.00000000E+00
  0.35995 123.74999   0.59880714E+02  0.16927288E+02  0.00000000E+00
  0.40027 123.74999   0.50392509E+02  0.76524463E+01  0.00000000E+00
  0.44060 123.74999   0.58361965E+02  0.83422375E+01  0.00000000E+00
  0.48092 123.74999   0.74755684E+02  0.13567806E+02  0.00000000E+00
  0.52124 123.74999   0.57852783E+02  0.10751407E+02  0.00000000E+00
  0.56157 123.74999   0.47314353E+01  0.27385130E+01  0.00000000E+00
  0.27930 146.25000   0.22037720E+02  0.10200534E+02  0.00000000E+00
  0.31963 146.25000   0.26136196E+02  0.56990075E+01  0.00000000E+00
  0.35995 146.25000   0.37949982E+02  0.64057875E+01  0.00000000E+00
  0.40027 146.25000   0.44233036E+02  0.68074861E+01  0.00000000E+00
  0.44060 146.25000   0.77067665E+02  0.10724216E+02  0.00000000E+00
  0.48092 146.25000   0.11374238E+03  0.21481882E+02  0.00000000E+00
  0.52124 146.25000   0.11254770E+03  0.27105886E+02  0.00000000E+00
  0.56157 146.25000   0.95019503E+01  0.48593454E+01  0.00000000E+00
  0.27930 168.75000   0.17243191E+02  0.66551652E+01  0.00000000E+00
  0.31963 168.75000   0.77158241E+02  0.36404716E+02  0.00000000E+00
  0.35995 168.75000   0.48193043E+02  0.14186384E+02  0.00000000E+00
  0.40027 168.75000   0.75267609E+02  0.17412642E+02  0.00000000E+00
  0.44060 168.75000   0.92573044E+02  0.20496906E+02  0.00000000E+00
  0.48092 168.75000   0.16572333E+03  0.63311729E+02  0.00000000E+00
  0.52124 168.75000   0.10262491E+03  0.39504234E+02  0.00000000E+00
  0.56157 168.75000   0.21283796E+01  0.00000000E+00  0.00000000E+00
