  1.09147  0.32935603E+01  0.12385254E+01  0.00000000E+00
  1.15873  0.85598717E+01  0.21936212E+01  0.00000000E+00
  1.22599  0.15803857E+02  0.40400882E+01  0.00000000E+00
  1.29325  0.10943700E+02  0.17484394E+01  0.00000000E+00
  1.36051  0.10930818E+02  0.21966131E+01  0.00000000E+00
  1.42776  0.17164217E+02  0.29684067E+01  0.00000000E+00
  1.49502  0.31937874E+02  0.44813237E+01  0.00000000E+00
  1.56228  0.32868134E+02  0.43280182E+01  0.00000000E+00
  1.62954  0.24931543E+02  0.56886630E+01  0.00000000E+00
  1.69680  0.23903689E+01  0.13888340E+01  0.00000000E+00
