  9.00000  0.56683092E+01  0.23624258E+01  0.00000000E+00
 27.00000  0.29703417E+01  0.11224527E+01  0.00000000E+00
 45.00000  0.56325450E+01  0.11223629E+01  0.00000000E+00
 63.00000  0.50662723E+01  0.83781558E+00  0.00000000E+00
 81.00000  0.68784685E+01  0.13453445E+01  0.00000000E+00
 98.99999  0.57800364E+01  0.94240981E+00  0.00000000E+00
117.00000  0.56139207E+01  0.68796009E+00  0.00000000E+00
135.00000  0.46600523E+01  0.69218248E+00  0.00000000E+00
153.00000  0.42567554E+01  0.13062496E+01  0.00000000E+00
171.00000  0.43384519E+01  0.78579140E+00  0.00000000E+00
