1.3125 1.92519249 0.09324980
1.3375 4.42511771 0.15528731
1.3625 8.68537930 0.24743641
1.3875 12.98864485 0.28639473
1.4125 17.25725926 0.33647428
1.4375 19.85309350 0.32991817
1.4625 22.49812137 0.37804256
1.4875 25.69130638 0.36563671
1.5125 26.00105775 0.37639431
1.5375 25.65104915 0.39710837
1.5625 24.28424214 0.39083155
1.5875 23.96802285 0.41471375
1.6125 24.44193028 0.30866083
1.6375 25.15709709 0.31703072
1.6625 25.86192310 0.32701551
1.6875 26.83118400 0.34826002
1.7125 27.02993263 0.29332430
1.7375 23.93645690 0.26930010
1.7625 19.64490342 0.31611766
1.7875 17.70953304 0.22260891
