  9.00000  0.81498184E+01  0.97485459E+00  0.00000000E+00
 27.00000  0.10424523E+02  0.12206153E+01  0.00000000E+00
 45.00000  0.83789215E+01  0.81370491E+00  0.00000000E+00
 63.00000  0.78495355E+01  0.69328290E+00  0.00000000E+00
 81.00000  0.74123163E+01  0.53093511E+00  0.00000000E+00
 98.99999  0.81847963E+01  0.51855749E+00  0.00000000E+00
117.00000  0.78956046E+01  0.58282906E+00  0.00000000E+00
135.00000  0.72213650E+01  0.53460193E+00  0.00000000E+00
153.00000  0.10514706E+02  0.29589505E+01  0.00000000E+00
171.00000  0.63768716E+01  0.11696822E+00  0.00000000E+00
