6.42857 57.8712 15.5306
19.2857 58.9336 14.9633
32.1429 44.5318 8.95488
45 43.0432 2.72651
57.8571 36.1021 1.02351
70.7143 30.6063 0.684986
83.5714 24.6446 0.486176
96.4286 21.95 0.462659
109.286 20.2748 0.322252
122.143 19.1633 0.42993
135 17.9535 0.593113
147.857 17.8049 1.46299
160.714 19.855 3.91245
173.571 19.6866 4.18613
