12.8571 7.5959 1.26689
38.5714 8.94613 0.964596
64.2857 9.38211 0.486656
90 9.22742 0.303349
115.714 9.33854 0.263682
141.429 9.36314 0.498551
167.143 9.04564 1.07009
192.857 9.04564 1.07009
218.571 9.36314 0.498551
244.286 9.33854 0.263682
270 9.22742 0.303349
295.714 9.38211 0.486656
321.429 8.94613 0.964596
347.143 7.5959 1.26689
