  9.00000  0.55996442E+01  0.22018247E+01  0.00000000E+00
 27.00000  0.53866925E+01  0.18635882E+01  0.00000000E+00
 45.00000  0.10746491E+02  0.35684481E+01  0.00000000E+00
 63.00000  0.68585539E+01  0.25588815E+01  0.00000000E+00
 81.00000  0.80084038E+01  0.24024394E+01  0.00000000E+00
 98.99999  0.72718153E+01  0.18760768E+01  0.00000000E+00
117.00000  0.89172010E+01  0.14036175E+01  0.00000000E+00
135.00000  0.55026598E+01  0.14038861E+01  0.00000000E+00
153.00000  0.67494874E+01  0.22667105E+01  0.00000000E+00
171.00000  0.52694125E+01  0.34102541E+00  0.00000000E+00
