  1.08272  0.11944211E+01  0.00000000E+00  0.00000000E+00
  1.13248  0.11945787E+02  0.38048723E+01  0.00000000E+00
  1.18224  0.21388994E+02  0.53086295E+01  0.00000000E+00
  1.23200  0.30425383E+02  0.57369528E+01  0.00000000E+00
  1.28176  0.40023403E+02  0.85642977E+01  0.00000000E+00
  1.33151  0.60426075E+02  0.18553436E+02  0.00000000E+00
  1.38127  0.55905239E+02  0.11754809E+02  0.00000000E+00
  1.43103  0.60487488E+02  0.18224981E+02  0.00000000E+00
  1.48079  0.17771284E+02  0.52713003E+01  0.00000000E+00
  1.53055  0.12870349E+01  0.28313485E+00  0.00000000E+00
