  9.00000  0.69237700E+01  0.10605726E+01  0.00000000E+00
 27.00000  0.75604038E+01  0.98253053E+00  0.00000000E+00
 45.00000  0.80479183E+01  0.85056108E+00  0.00000000E+00
 63.00000  0.87285547E+01  0.72048211E+00  0.00000000E+00
 81.00000  0.98061380E+01  0.69175524E+00  0.00000000E+00
 98.99999  0.12511546E+02  0.95985901E+00  0.00000000E+00
117.00000  0.11325613E+02  0.63284242E+00  0.00000000E+00
135.00000  0.11838100E+02  0.77302349E+00  0.00000000E+00
153.00000  0.10890326E+02  0.78442746E+00  0.00000000E+00
171.00000  0.10820801E+02  0.16449815E+01  0.00000000E+00
