 36.00000  0.34868252E+01  0.22066827E+00  0.00000000E+00
108.00000  0.29644213E+01  0.18270285E+00  0.00000000E+00
180.00000  0.32849956E+01  0.21622080E+00  0.00000000E+00
251.99998  0.32100117E+01  0.20780592E+00  0.00000000E+00
324.00000  0.32681625E+01  0.15762082E+00  0.00000000E+00
