  1.07397  0.24731932E+01  0.15381196E+00  0.00000000E+00
  1.10623  0.14323916E+02  0.21217244E+01  0.00000000E+00
  1.13849  0.38813423E+02  0.49854870E+01  0.00000000E+00
  1.17075  0.75860527E+02  0.71559711E+01  0.00000000E+00
  1.20301  0.12070586E+03  0.86225090E+01  0.00000000E+00
  1.23526  0.10723216E+03  0.72885017E+01  0.00000000E+00
  1.26752  0.79145050E+02  0.65535746E+01  0.00000000E+00
  1.29978  0.57696716E+02  0.65287862E+01  0.00000000E+00
  1.33204  0.21049603E+02  0.31282816E+01  0.00000000E+00
  1.36430  0.11333659E+01  0.39613277E+00  0.00000000E+00
