  0.27618   1.07488   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31025   1.07488   0.25039647E+01  0.00000000E+00  0.00000000E+00
  0.34432   1.07488   0.59488117E+02  0.00000000E+00  0.00000000E+00
  0.37840   1.07488   0.10886104E+03  0.24485649E+02  0.00000000E+00
  0.41247   1.07488   0.56528915E+02  0.00000000E+00  0.00000000E+00
  0.44655   1.07488   0.14037385E+02  0.00000000E+00  0.00000000E+00
  0.48062   1.07488   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51469   1.07488   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27618   1.10895   0.22004535E+01  0.00000000E+00  0.00000000E+00
  0.31025   1.10895   0.11798019E+03  0.19384081E+02  0.00000000E+00
  0.34432   1.10895   0.24899031E+03  0.11524873E+03  0.00000000E+00
  0.37840   1.10895   0.17922125E+03  0.36321083E+02  0.00000000E+00
  0.41247   1.10895   0.16959799E+03  0.73574409E+02  0.00000000E+00
  0.44655   1.10895   0.17001389E+03  0.55115166E+02  0.00000000E+00
  0.48062   1.10895   0.60009041E+02  0.21460037E+02  0.00000000E+00
  0.51469   1.10895   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27618   1.14302   0.45109306E+02  0.00000000E+00  0.00000000E+00
  0.31025   1.14302   0.18366281E+03  0.73136642E+02  0.00000000E+00
  0.34432   1.14302   0.30121527E+03  0.11894288E+03  0.00000000E+00
  0.37840   1.14302   0.34023041E+03  0.12091380E+03  0.00000000E+00
  0.41247   1.14302   0.30867758E+03  0.12669386E+03  0.00000000E+00
  0.44655   1.14302   0.49887506E+03  0.19723230E+03  0.00000000E+00
  0.48062   1.14302   0.22830217E+03  0.51253086E+02  0.00000000E+00
  0.51469   1.14302   0.50079303E+01  0.00000000E+00  0.00000000E+00
  0.27618   1.17710   0.13600334E+03  0.29120817E+02  0.00000000E+00
  0.31025   1.17710   0.55366388E+03  0.11975411E+03  0.00000000E+00
  0.34432   1.17710   0.55327612E+03  0.15288921E+03  0.00000000E+00
  0.37840   1.17710   0.51054068E+03  0.20100189E+03  0.00000000E+00
  0.41247   1.17710   0.64426233E+03  0.15479265E+03  0.00000000E+00
  0.44655   1.17710   0.65981824E+03  0.16503537E+03  0.00000000E+00
  0.48062   1.17710   0.53220819E+03  0.10771214E+03  0.00000000E+00
  0.51469   1.17710   0.21247538E+02  0.86277981E+01  0.00000000E+00
  0.27618   1.21117   0.29091171E+03  0.97734398E+02  0.00000000E+00
  0.31025   1.21117   0.62047125E+03  0.17066919E+03  0.00000000E+00
  0.34432   1.21117   0.75199695E+03  0.26283777E+03  0.00000000E+00
  0.37840   1.21117   0.10165376E+04  0.23982005E+03  0.00000000E+00
  0.41247   1.21117   0.81815820E+03  0.21573076E+03  0.00000000E+00
  0.44655   1.21117   0.69746417E+03  0.17451126E+03  0.00000000E+00
  0.48062   1.21117   0.60539282E+03  0.21484000E+03  0.00000000E+00
  0.51469   1.21117   0.58425875E+01  0.00000000E+00  0.00000000E+00
  0.27618   1.24525   0.18230614E+03  0.62209988E+02  0.00000000E+00
  0.31025   1.24525   0.78163361E+03  0.23710651E+03  0.00000000E+00
  0.34432   1.24525   0.55265454E+03  0.11140530E+03  0.00000000E+00
  0.37840   1.24525   0.51553503E+03  0.15317593E+03  0.00000000E+00
  0.41247   1.24525   0.11594359E+04  0.40757272E+03  0.00000000E+00
  0.44655   1.24525   0.51259320E+03  0.18605560E+03  0.00000000E+00
  0.48062   1.24525   0.92594208E+02  0.32596306E+02  0.00000000E+00
  0.51469   1.24525   0.37938867E-01  0.00000000E+00  0.00000000E+00
  0.27618   1.27932   0.34524355E+01  0.00000000E+00  0.00000000E+00
  0.31025   1.27932   0.28517200E+03  0.94606682E+02  0.00000000E+00
  0.34432   1.27932   0.47571866E+03  0.10774139E+03  0.00000000E+00
  0.37840   1.27932   0.40124759E+03  0.13980200E+03  0.00000000E+00
  0.41247   1.27932   0.28229321E+03  0.94302429E+02  0.00000000E+00
  0.44655   1.27932   0.69347260E+02  0.28058329E+02  0.00000000E+00
  0.48062   1.27932   0.11381659E+00  0.00000000E+00  0.00000000E+00
  0.51469   1.27932   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.27618   1.31339   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31025   1.31339   0.19348811E+01  0.00000000E+00  0.00000000E+00
  0.34432   1.31339   0.59440006E+02  0.21154613E+02  0.00000000E+00
  0.37840   1.31339   0.32797173E+02  0.88185730E+01  0.00000000E+00
  0.41247   1.31339   0.37586210E+01  0.65662026E+00  0.00000000E+00
  0.44655   1.31339   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48062   1.31339   0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51469   1.31339   0.00000000E+00  0.00000000E+00  0.00000000E+00
