9 0.266024 0.154621 0
27 0.244661 0.0948624 0
45 0.239716 0.0962244 0
63 0.277064 0.0741731 0
81 0.384961 0.106964 0
99 0.423815 0.0987668 0
117 0.377904 0.0922214 0
135 0.365713 0.0950987 0
153 0.388161 0.122297 0
171 0.323261 0.181879 0
