  0.28277  0.12755404E+02  0.18883080E+01  0.00000000E+00
  0.33003  0.41209465E+02  0.31208825E+01  0.00000000E+00
  0.37729  0.51906906E+02  0.35918241E+01  0.00000000E+00
  0.42455  0.59548153E+02  0.40985241E+01  0.00000000E+00
  0.47181  0.64357140E+02  0.46240811E+01  0.00000000E+00
  0.51906  0.68945190E+02  0.39268126E+01  0.00000000E+00
  0.56632  0.75163956E+02  0.49465146E+01  0.00000000E+00
  0.61358  0.73182663E+02  0.52767458E+01  0.00000000E+00
  0.66084  0.67705650E+02  0.52229714E+01  0.00000000E+00
  0.70810  0.15220795E+02  0.25599775E+01  0.00000000E+00
