 36.00000  0.39841256E+01  0.36433133E+00  0.00000000E+00
108.00000  0.43604469E+01  0.36457661E+00  0.00000000E+00
180.00000  0.41402354E+01  0.45069343E+00  0.00000000E+00
251.99998  0.42122989E+01  0.27418271E+00  0.00000000E+00
324.00000  0.49505243E+01  0.39556506E+00  0.00000000E+00
