  0.29402  0.34649887E+01  0.36142701E+00  0.00000000E+00
  0.36378  0.17826918E+02  0.14970642E+01  0.00000000E+00
  0.43354  0.21367989E+02  0.16841192E+01  0.00000000E+00
  0.50330  0.25538713E+02  0.16423342E+01  0.00000000E+00
  0.57306  0.30365477E+02  0.21753418E+01  0.00000000E+00
  0.64281  0.36432701E+02  0.22201126E+01  0.00000000E+00
  0.71257  0.52011852E+02  0.37032735E+01  0.00000000E+00
  0.78233  0.54335266E+02  0.35989544E+01  0.00000000E+00
  0.85209  0.27589878E+02  0.19013661E+01  0.00000000E+00
  0.92185  0.56372929E+01  0.77593815E+00  0.00000000E+00
