1.4125 11.1368484 0.451028317
1.4375 12.4110518 0.475572377
1.4625 15.1192255 0.536111653
1.4875 16.7241306 0.562062204
1.5125 17.2365170 0.488101363
1.5375 17.5419426 0.561956346
1.5625 15.8690386 0.466430038
1.5875 16.2844315 0.504484355
1.6125 17.4262619 0.558200002
1.6375 18.3514309 0.536418557
1.6675 18.9747639 0.539468169
1.6875 20.5794239 0.537881017
1.7125 22.6365910 0.594357908
1.7375 20.9965611 0.566376150
1.7625 18.5620136 0.539757490
1.7875 17.5254192 0.532290161
1.8125 16.3282242 0.499021530
1.8375 15.8106728 0.484994382
1.8625 14.8708649 0.422264546
1.8875 14.7515030 0.455533147
