1.4125 11.0290384 0.440860212	
1.4375 12.6317415 0.472511202
1.4625 15.5368423 0.571676314
1.4875 17.1247864 0.560758412
1.5125 18.5220871 0.605644047
1.5375 16.8168659 0.540380359
1.5625 16.9327507 0.580273509
1.5875 16.5071297 0.572999120
1.6125 16.7533188 0.504848540
1.6375 17.7748070 0.552612126
1.6675 18.7691479 0.571561515
1.6875 20.3755054 0.557547569
1.7125 23.3243484 0.657812834
1.7375 20.9556866 0.480886579
1.7625 19.6255856 0.599424303
1.7875 17.9975872 0.503875554
1.8125 17.0136967 0.449388951
1.8375 16.1904430 0.439333111
1.8625 15.4837646 0.388486475
1.8875 15.4729786 0.466580570
