1.4125 10.4394369 0.351693153
1.4375 12.4860477 0.393422335
1.4625 15.2426395 0.497523040
1.4875 16.8071232 0.525063813 
1.5125 17.2890110 0.567487121
1.5375 16.7735252 0.499393463
1.5625 15.6209316 0.442661852
1.5875 16.7394638 0.545650303
1.6125 17.2577400 0.534906328 
1.6375 18.9435120 0.739218414
1.6675 18.7067051 0.485067219
1.6875 21.5563660 0.890712976
1.7125 23.5712585 0.680018425
1.7375 21.8078098 0.553100348
1.7625 19.6611214 0.719753921
1.7875 17.5590534 0.476198286
1.8125 16.9606667 0.499975920
1.8375 15.9242344 0.434523106
1.8625 16.8163376 1.086635710
1.8875 16.3454437 0.609713197
