22.5000 3.36039117 0.11738909 0.00000000
67.5000 3.62766506 0.12205270 0.00000000
112.5000 3.74445439 0.15998308 0.00000000
157.5000 3.91820937 0.17182953 0.00000000
202.5000 3.83657695 0.14661729 0.00000000
247.5000 3.91171714 0.14092993 0.00000000
292.5000 3.56637194 0.17749910 0.00000000
337.5000 3.48744730 0.12682637 0.00000000
